bootstrap_id,threshold,n_in_bag,n_oob,n_oob_flagged_mixed,n_oob_separated,oob_cpwer
3512,0.38,77,30,16,14,1.066667
3513,0.38,77,29,19,10,1.063218
3514,0.01,77,32,20,12,1.015625
3515,0.38,77,29,19,10,1.045977
3516,0.84,77,24,10,14,1.118056
3517,0.84,77,30,12,18,1.033333
3518,0.38,77,30,15,15,1.094444
3519,0.33,77,27,13,14,1.030864
3520,0.87,77,29,11,18,1.212644
3521,0.38,77,28,15,13,1.089286
3522,0.87,77,30,11,19,1.088889
3523,0.84,77,30,12,18,1.211111
3524,0.87,77,23,10,13,1.137681
3525,0.38,77,31,15,16,1.091398
3526,0.38,77,27,10,17,1.074074
3527,0.01,77,27,16,11,1.0
3528,0.38,77,24,12,12,1.034722
3529,0.38,77,24,10,14,1.020833
3530,0.38,77,28,17,11,1.053571
3531,0.38,77,26,12,14,1.038462
3532,0.38,77,28,14,14,1.029762
3533,0.38,77,31,17,14,1.048387
3534,0.01,77,30,18,12,1.116667
3535,0.87,77,28,13,15,1.095238
3536,0.38,77,31,15,16,1.0
3537,0.38,77,27,12,15,1.092593
3538,0.38,77,29,15,14,1.034483
3539,0.38,77,27,13,14,1.018519
3540,0.87,77,25,7,18,1.106667
3541,0.38,77,30,14,16,1.061111
3542,0.38,77,25,15,10,1.06
3543,0.95,77,25,7,18,1.173333
3544,0.01,77,28,20,8,1.047619
3545,0.38,77,26,12,14,1.115385
3546,0.95,77,28,10,18,1.095238
3547,0.87,77,31,12,19,1.075269
3548,0.38,77,27,15,12,1.074074
3549,0.38,77,29,15,14,1.017241
3550,0.38,77,30,16,14,1.027778
3551,0.38,77,28,14,14,1.0
3552,0.38,77,28,13,15,1.047619
3553,0.01,77,29,17,12,1.011494
3554,0.38,77,30,14,16,1.016667
3555,0.38,77,27,14,13,1.049383
3556,0.38,77,27,12,15,1.074074
3557,0.01,77,21,15,6,1.166667
3558,0.95,77,30,13,17,1.194444
3559,0.38,77,23,7,16,1.043478
3560,0.38,77,24,9,15,1.083333
3561,0.95,77,24,11,13,1.1875
3562,0.38,77,29,18,11,1.063218
3563,0.01,77,28,17,11,1.0
3564,0.38,77,29,16,13,1.011494
3565,0.38,77,26,14,12,1.070513
3566,0.38,77,28,13,15,1.035714
3567,0.95,77,29,11,18,1.241379
3568,0.38,77,26,13,13,1.115385
3569,0.84,77,30,13,17,1.077778
3570,0.01,77,28,19,9,1.125
3571,0.01,77,24,17,7,1.145833
3572,0.38,77,27,13,14,1.055556
3573,0.38,77,34,16,18,1.044118
3574,0.38,77,28,13,15,1.047619
3575,0.95,77,28,12,16,1.160714
3576,0.38,77,31,15,16,1.091398
3577,0.38,77,25,15,10,1.04
3578,0.38,77,27,13,14,1.055556
3579,0.38,77,25,15,10,1.06
3580,0.87,77,32,7,25,1.109375
3581,0.38,77,28,13,15,1.083333
3582,0.87,77,28,11,17,1.208333
3583,0.87,77,27,10,17,1.17284
3584,0.87,77,30,12,18,1.138889
3585,0.38,77,26,13,13,1.057692
3586,0.38,77,21,10,11,1.047619
3587,0.87,77,26,7,19,1.057692
3588,0.84,77,21,9,12,1.071429
3589,0.33,77,26,15,11,1.057692
3590,0.01,77,27,17,10,1.111111
3591,0.38,77,29,11,18,1.034483
3592,0.38,77,26,12,14,1.057692
3593,0.38,77,30,14,16,1.077778
3594,0.38,77,29,16,13,1.063218
3595,0.01,77,27,19,8,1.018519
3596,0.01,77,24,18,6,1.138889
3597,0.38,77,31,15,16,1.05914
3598,0.38,77,28,12,16,1.047619
3599,0.87,77,27,9,18,1.055556
3600,0.38,77,30,13,17,1.066667
3601,0.01,77,31,22,9,1.129032
3602,0.01,77,31,16,15,1.096774
3603,0.38,77,30,14,16,1.094444
3604,0.87,77,30,8,22,1.116667
3605,0.38,77,26,8,18,1.038462
3606,0.95,77,28,9,19,1.160714
3607,0.38,77,24,13,11,1.041667
3608,0.01,77,29,17,12,1.103448
3609,0.38,77,26,12,14,1.057692
3610,0.01,77,25,14,11,1.16
3611,0.38,77,28,13,15,1.047619
3612,0.38,77,28,14,14,1.071429
3613,0.38,77,24,12,12,1.083333
3614,0.87,77,26,9,17,1.096154
3615,0.01,77,31,18,13,1.016129
3616,0.38,77,28,11,17,1.071429
3617,0.38,77,28,14,14,1.035714
3618,0.87,77,27,10,17,1.08642
3619,0.95,77,28,13,15,1.119048
3620,0.87,77,24,6,18,1.097222
3621,0.38,77,24,14,10,1.041667
3622,0.33,77,26,12,14,1.038462
3623,0.33,77,31,14,17,1.0
3624,0.33,77,29,13,16,1.011494
3625,0.38,77,30,18,12,1.094444
3626,0.87,77,28,6,22,1.208333
3627,0.87,77,24,11,13,1.118056
3628,0.87,77,26,10,16,1.121795
3629,0.38,77,33,15,18,1.040404
3630,0.38,77,32,17,15,1.041667
3631,0.95,77,28,12,16,1.190476
3632,0.38,77,30,17,13,1.016667
3633,0.87,77,29,9,20,1.068966
3634,0.38,77,28,13,15,1.065476
3635,0.38,77,27,16,11,1.123457
3636,0.38,77,25,14,11,1.0
3637,0.38,77,26,14,12,1.019231
3638,0.38,77,29,17,12,1.028736
3639,0.38,77,27,15,12,1.074074
3640,0.38,77,25,10,15,1.0
3641,0.87,77,28,14,14,1.125
3642,0.87,77,26,12,14,1.134615
3643,0.38,77,30,12,18,1.044444
3644,0.01,77,27,13,14,1.160494
3645,0.33,77,31,20,11,1.0
3646,0.87,77,32,13,19,1.088542
3647,0.38,77,33,17,16,1.075758
3648,0.95,77,27,9,18,1.246914
3649,0.87,77,33,13,20,1.106061
3650,0.95,77,24,9,15,1.159722
3651,0.87,77,35,12,23,1.171429
3652,0.95,77,26,10,16,1.217949
3653,0.38,77,28,10,18,1.0
3654,0.38,77,27,14,13,1.049383
3655,0.95,77,29,12,17,1.189655
3656,0.95,77,28,11,17,1.136905
3657,0.38,77,27,14,13,1.049383
3658,0.87,77,28,14,14,1.160714
3659,0.87,77,30,9,21,1.172222
3660,0.38,77,26,14,12,1.057692
3661,0.01,77,28,19,9,1.0
3662,0.33,77,28,14,14,1.053571
3663,0.38,77,30,16,14,1.016667
3664,0.87,77,31,11,20,1.145161
3665,0.84,77,28,12,16,1.077381
3666,0.38,77,25,13,12,1.033333
3667,0.38,77,31,16,15,1.032258
3668,0.38,77,30,14,16,1.033333
3669,0.87,77,29,9,20,1.091954
3670,0.38,77,30,17,13,1.016667
3671,0.38,77,27,14,13,1.055556
3672,0.38,77,26,13,13,1.038462
3673,0.33,77,32,20,12,1.088542
3674,0.87,77,26,11,15,1.096154
3675,0.95,77,22,9,13,1.113636
3676,0.38,77,26,15,11,1.051282
3677,0.33,77,35,19,16,1.057143
3678,0.87,77,23,12,11,1.123188
3679,0.38,77,29,18,11,1.051724
3680,0.38,77,29,15,14,1.0
3681,0.95,77,29,13,16,1.195402
3682,0.38,77,29,16,13,1.051724
3683,0.38,77,29,13,16,1.017241
3684,0.95,77,30,11,19,1.177778
3685,0.38,77,25,15,10,1.033333
3686,0.95,77,27,10,17,1.074074
3687,0.38,77,27,11,16,1.018519
3688,0.87,77,29,11,18,1.068966
3689,0.38,77,28,13,15,1.089286
3690,0.87,77,26,7,19,1.089744
3691,0.38,77,25,16,9,1.073333
3692,0.38,77,28,16,12,1.035714
3693,0.38,77,25,13,12,1.06
3694,0.38,77,24,11,13,1.020833
3695,0.01,77,26,16,10,1.115385
3696,0.01,77,30,16,14,1.116667
3697,0.38,77,31,16,15,1.043011
3698,0.87,77,29,10,19,1.132184
3699,0.87,77,26,10,16,1.173077
3700,0.38,77,34,16,18,1.088235
3701,0.38,77,28,13,15,1.0
3702,0.38,77,28,15,13,1.035714
3703,0.38,77,25,11,14,1.113333
3704,0.01,77,27,17,10,1.049383
3705,0.38,77,29,13,16,1.017241
3706,0.38,77,25,10,15,1.1
3707,0.84,77,28,10,18,1.035714
3708,0.38,77,30,16,14,1.066667
3709,0.38,77,28,9,19,1.035714
3710,0.38,77,31,14,17,1.016129
3711,0.38,77,26,13,13,1.019231
3712,0.33,77,25,14,11,1.06
3713,0.38,77,26,13,13,1.089744
3714,0.01,77,30,15,15,1.133333
3715,0.38,77,24,12,12,1.020833
3716,0.84,77,29,9,20,1.114943
3717,0.38,77,26,14,12,1.051282
3718,0.38,77,27,15,12,1.055556
3719,0.01,77,29,17,12,1.017241
3720,0.38,77,23,14,9,1.036232
3721,0.95,77,25,6,19,1.24
3722,0.33,77,28,11,17,1.047619
3723,0.84,77,27,9,18,1.104938
3724,0.95,77,31,12,19,1.112903
3725,0.38,77,24,11,13,1.020833
3726,0.33,77,25,13,12,1.08
3727,0.38,77,27,15,12,1.012346
3728,0.95,77,24,12,12,1.201389
3729,0.38,77,23,6,17,1.086957
3730,0.38,77,32,15,17,1.041667
3731,0.38,77,26,14,12,1.070513
3732,0.87,77,33,12,21,1.090909
3733,0.38,77,25,13,12,1.073333
3734,0.87,77,29,9,20,1.097701
3735,0.38,77,25,8,17,1.0
3736,0.38,77,23,12,11,1.043478
3737,0.01,77,28,18,10,1.154762
3738,0.87,77,27,7,20,1.111111
3739,0.38,77,29,17,12,1.028736
3740,0.38,77,28,15,13,1.035714
3741,0.38,77,30,15,15,1.061111
3742,0.33,77,29,16,13,1.0
3743,0.33,77,26,13,13,1.070513
3744,0.87,77,31,12,19,1.204301
3745,0.38,77,29,14,15,1.08046
3746,0.33,77,33,14,19,1.090909
3747,0.01,77,25,16,9,1.14
3748,0.38,77,32,16,16,1.041667
3749,0.38,77,27,16,11,1.018519
3750,0.33,77,31,15,16,1.0
3751,0.38,77,26,14,12,1.032051
3752,0.38,77,28,16,12,1.053571
3753,0.33,77,26,14,12,1.051282
3754,0.38,77,31,16,15,1.091398
3755,0.38,77,28,15,13,1.071429
3756,0.38,77,32,16,16,1.015625
3757,0.87,77,31,10,21,1.096774
3758,0.33,77,33,22,11,1.075758
3759,0.95,77,28,12,16,1.255952
3760,0.38,77,28,15,13,1.119048
3761,0.38,77,25,13,12,1.02
3762,0.87,77,30,12,18,1.122222
3763,0.38,77,31,17,14,1.016129
3764,0.38,77,28,16,12,1.089286
3765,0.38,77,26,15,11,1.012821
3766,0.38,77,30,18,12,1.044444
3767,0.87,77,29,9,20,1.201149
3768,0.38,77,26,15,11,1.051282
3769,0.38,77,28,13,15,1.017857
3770,0.84,77,28,10,18,1.047619
3771,0.38,77,27,13,14,1.055556
3772,0.38,77,25,10,15,1.073333
3773,0.33,77,28,20,8,1.10119
3774,0.38,77,30,15,15,1.044444
3775,0.95,77,26,10,16,1.121795
3776,0.38,77,26,10,16,1.057692
3777,0.38,77,27,12,15,1.049383
3778,0.38,77,27,12,15,1.049383
3779,0.33,77,26,15,11,1.019231
3780,0.38,77,25,13,12,1.02
3781,0.38,77,27,14,13,1.018519
3782,0.87,77,28,11,17,1.053571
3783,0.38,77,33,13,20,1.075758
3784,0.38,77,27,14,13,1.037037
3785,0.33,77,32,13,19,1.0625
3786,0.38,77,27,14,13,1.018519
3787,0.95,77,32,9,23,1.125
3788,0.38,77,27,11,16,1.018519
3789,0.95,77,24,7,17,1.201389
3790,0.38,77,27,13,14,1.092593
3791,0.38,77,29,16,13,1.017241
3792,0.38,77,29,15,14,1.0
3793,0.38,77,29,13,16,1.097701
3794,0.01,77,29,21,8,1.0
3795,0.38,77,31,16,15,1.048387
3796,0.87,77,31,11,20,1.037634
3797,0.38,77,28,12,16,1.017857
3798,0.38,77,29,16,13,1.051724
3799,0.38,77,26,14,12,1.019231
3800,0.38,77,26,12,14,1.076923
3801,0.38,77,27,15,12,1.055556
3802,0.38,77,28,12,16,1.071429
3803,0.38,77,33,17,16,1.025253
3804,0.38,77,29,19,10,1.063218
3805,0.01,77,28,16,12,1.107143
3806,0.01,77,30,21,9,1.027778
3807,0.33,77,32,21,11,1.015625
3808,0.01,77,32,21,11,1.109375
3809,0.38,77,33,20,13,1.040404
3810,0.01,77,26,18,8,1.153846
3811,0.38,77,30,16,14,1.05
3812,0.38,77,28,17,11,1.035714
3813,0.38,77,31,17,14,1.0
3814,0.38,77,29,16,13,1.011494
3815,0.84,77,28,8,20,1.130952
3816,0.84,77,28,13,15,1.125
3817,0.87,77,29,10,19,1.017241
3818,0.33,77,29,14,15,1.068966
3819,0.95,77,32,12,20,1.151042
3820,0.87,77,28,10,18,1.113095
3821,0.38,77,27,19,8,1.018519
3822,0.87,77,29,14,15,1.097701
3823,0.38,77,29,13,16,1.051724
3824,0.38,77,31,11,20,1.043011
3825,0.38,77,27,12,15,1.037037
3826,0.38,77,26,8,18,1.038462
3827,0.38,77,22,14,8,1.0
3828,0.87,77,30,14,16,1.155556
3829,0.01,77,28,19,9,1.119048
3830,0.38,77,22,14,8,1.045455
3831,0.38,77,24,13,11,1.083333
3832,0.38,77,25,11,14,1.04
3833,0.38,77,23,8,15,1.108696
3834,0.38,77,30,15,15,1.066667
3835,0.01,77,27,20,7,1.018519
3836,0.87,77,24,9,15,1.180556
3837,0.84,77,30,10,20,1.138889
3838,0.38,77,26,14,12,1.070513
3839,0.38,77,29,15,14,1.068966
3840,0.38,77,28,13,15,1.0
3841,0.95,77,28,7,21,1.196429
3842,0.01,77,30,16,14,1.116667
3843,0.38,77,26,17,9,1.051282
3844,0.38,77,30,14,16,1.083333
3845,0.38,77,29,13,16,1.08046
3846,0.38,77,31,14,17,1.080645
3847,0.01,77,33,23,10,1.040404
3848,0.38,77,28,16,12,1.065476
3849,0.38,77,32,17,15,1.010417
3850,0.33,77,24,15,9,1.076389
3851,0.87,77,32,14,18,1.067708
3852,0.38,77,28,13,15,1.089286
3853,0.38,77,26,13,13,1.038462
3854,0.38,77,24,12,12,1.020833
3855,0.38,77,25,7,18,1.04
3856,0.95,77,27,10,17,1.209877
3857,0.38,77,31,16,15,1.048387
3858,0.38,77,26,14,12,1.076923
3859,0.38,77,29,15,14,1.086207
3860,0.38,77,25,13,12,1.08
3861,0.38,77,29,14,15,1.086207
3862,0.33,77,31,19,12,1.016129
3863,0.38,77,26,9,17,1.076923
3864,0.38,77,29,17,12,1.034483
3865,0.38,77,31,14,17,1.048387
3866,0.38,77,31,15,16,1.091398
3867,0.38,77,30,14,16,1.0
3868,0.38,77,32,16,16,1.078125
3869,0.38,77,22,15,7,1.090909
3870,0.38,77,23,13,10,1.0
3871,0.38,77,35,14,21,1.052381
3872,0.95,77,26,4,22,1.128205
3873,0.38,77,29,12,17,1.011494
3874,0.38,77,31,17,14,1.075269
3875,0.38,77,28,17,11,1.017857
3876,0.38,77,31,18,13,1.043011
3877,0.84,77,28,13,15,1.083333
3878,0.33,77,31,18,13,1.048387
3879,0.38,77,31,16,15,1.064516
3880,0.38,77,28,15,13,1.011905
3881,0.38,77,31,18,13,1.064516
3882,0.38,77,28,13,15,1.035714
3883,0.38,77,28,12,16,1.053571
3884,0.38,77,27,17,10,1.030864
3885,0.38,77,29,15,14,1.0
3886,0.87,77,28,11,17,1.041667
3887,0.38,77,28,16,12,1.035714
3888,0.38,77,28,16,12,1.065476
3889,0.38,77,29,15,14,1.045977
3890,0.38,77,28,13,15,1.071429
3891,0.01,77,32,18,14,1.09375
3892,0.95,77,30,10,20,1.116667
3893,0.38,77,21,9,12,1.119048
3894,0.87,77,25,8,17,1.053333
3895,0.87,77,28,11,17,1.160714
3896,0.38,77,26,16,10,1.057692
3897,0.38,77,27,15,12,1.08642
3898,0.38,77,30,17,13,1.05
3899,0.38,77,29,16,13,1.045977
3900,0.38,77,26,16,10,1.019231
3901,0.38,77,28,15,13,1.017857
3902,0.38,77,29,15,14,1.063218
3903,0.38,77,29,13,16,1.034483
3904,0.38,77,28,14,14,1.071429
3905,0.38,77,26,16,10,1.057692
3906,0.95,77,27,9,18,1.185185
3907,0.38,77,32,17,15,1.0625
3908,0.01,77,28,17,11,1.154762
3909,0.38,77,23,10,13,1.065217
3910,0.01,77,31,16,15,1.112903
3911,0.38,77,32,11,21,1.072917
3912,0.38,77,29,16,13,1.017241
3913,0.38,77,30,14,16,1.061111
3914,0.01,77,27,17,10,1.111111
3915,0.95,77,30,8,22,1.155556
3916,0.38,77,34,16,18,1.039216
3917,0.95,77,27,11,16,1.141975
3918,0.38,77,31,16,15,1.010753
3919,0.38,77,25,11,14,1.04
3920,0.87,77,29,11,18,1.183908
3921,0.84,77,31,13,18,1.107527
3922,0.38,77,27,12,15,1.055556
3923,0.87,77,30,10,20,1.138889
3924,0.38,77,27,14,13,1.067901
3925,0.38,77,30,16,14,1.061111
3926,0.95,77,26,11,15,1.121795
3927,0.38,77,26,13,13,1.0
3928,0.01,77,30,19,11,1.011111
3929,0.38,77,32,17,15,1.015625
3930,0.38,77,26,13,13,1.019231
3931,0.01,77,26,22,4,1.032051
3932,0.38,77,27,16,11,1.092593
3933,0.38,77,27,15,12,1.055556
3934,0.33,77,31,18,13,1.043011
3935,0.38,77,29,13,16,1.034483
3936,0.38,77,26,12,14,1.038462
3937,0.01,77,24,15,9,1.145833
3938,0.87,77,30,12,18,1.066667
3939,0.38,77,27,11,16,1.030864
3940,0.38,77,26,14,12,1.057692
3941,0.01,77,26,15,11,1.134615
3942,0.38,77,30,19,11,1.044444
3943,0.84,77,33,11,22,1.116162
3944,0.38,77,30,15,15,1.083333
3945,0.87,77,28,11,17,1.136905
3946,0.38,77,28,10,18,1.089286
3947,0.38,77,33,18,15,1.055556
3948,0.87,77,29,13,16,1.045977
3949,0.87,77,32,11,21,1.135417
3950,0.38,77,31,13,18,1.032258
3951,0.38,77,29,16,13,1.045977
3952,0.87,77,25,10,15,1.053333
3953,0.38,77,30,11,19,1.05
3954,0.38,77,24,12,12,1.0625
3955,0.38,77,33,17,16,1.030303
3956,0.87,77,28,8,20,1.10119
3957,0.38,77,25,12,13,1.073333
3958,0.95,77,31,13,18,1.236559
3959,0.38,77,27,14,13,1.049383
3960,0.38,77,23,12,11,1.014493
3961,0.95,77,30,12,18,1.116667
3962,0.95,77,31,11,20,1.182796
3963,0.87,77,26,12,14,1.166667
3964,0.87,77,28,11,17,1.095238
3965,0.87,77,25,8,17,1.073333
3966,0.38,77,27,13,14,1.037037
3967,0.38,77,30,15,15,1.027778
3968,0.87,77,33,14,19,1.055556
3969,0.38,77,28,17,11,1.0
3970,0.38,77,31,19,12,1.043011
3971,0.87,77,30,13,17,1.1
3972,0.38,77,28,17,11,1.0
3973,0.87,77,27,12,15,1.049383
3974,0.87,77,34,15,19,1.132353
3975,0.38,77,32,13,19,1.015625
3976,0.87,77,28,12,16,1.083333
3977,0.38,77,27,12,15,1.111111
3978,0.38,77,30,12,18,1.061111
3979,0.01,77,29,19,10,1.137931
3980,0.95,77,25,13,12,1.193333
3981,0.38,77,31,13,18,1.043011
3982,0.38,77,31,16,15,1.032258
3983,0.87,77,30,9,21,1.061111
3984,0.87,77,27,9,18,1.098765
3985,0.87,77,28,10,18,1.136905
3986,0.38,77,31,17,14,1.016129
3987,0.95,77,30,11,19,1.211111
3988,0.33,77,27,19,8,1.018519
3989,0.95,77,32,14,18,1.161458
3990,0.38,77,24,13,11,1.041667
3991,0.01,77,28,15,13,1.136905
3992,0.87,77,29,10,19,1.08046
3993,0.95,77,31,12,19,1.263441
3994,0.87,77,22,10,12,1.098485
3995,0.33,77,24,12,12,1.020833
3996,0.38,77,32,16,16,1.0
3997,0.38,77,28,12,16,1.071429
3998,0.38,77,24,13,11,1.0
3999,0.87,77,31,15,16,1.069892
4000,0.38,77,34,18,16,1.058824
4001,0.38,77,28,13,15,1.053571
4002,0.38,77,33,18,15,1.025253
4003,0.38,77,29,15,14,1.0
4004,0.95,77,29,12,17,1.172414
4005,0.01,77,27,13,14,1.141975
4006,0.38,77,34,18,16,1.058824
4007,0.38,77,24,10,14,1.0625
4008,0.38,77,25,11,14,1.053333
4009,0.38,77,27,14,13,1.012346
4010,0.87,77,23,5,18,1.086957
4011,0.38,77,25,9,16,1.08
4012,0.38,77,29,14,15,1.051724
4013,0.01,77,29,17,12,1.12069
4014,0.87,77,31,10,21,1.129032
4015,0.38,77,24,11,13,1.0625
4016,0.38,77,31,20,11,1.032258
4017,0.38,77,28,15,13,1.017857
4018,0.01,77,27,19,8,1.030864
4019,0.38,77,26,12,14,1.0
4020,0.38,77,26,11,15,1.032051
4021,0.38,77,30,17,13,1.077778
4022,0.01,77,24,15,9,1.0
4023,0.38,77,28,14,14,1.017857
4024,0.38,77,32,18,14,1.104167
4025,0.38,77,27,15,12,1.049383
4026,0.38,77,27,12,15,1.037037
4027,0.01,77,33,17,16,1.106061
4028,0.38,77,28,9,19,1.0
4029,0.87,77,30,9,21,1.1
4030,0.38,77,28,14,14,1.0
4031,0.38,77,32,16,16,1.03125
4032,0.33,77,28,15,13,1.035714
4033,0.95,77,28,9,19,1.160714
4034,0.95,77,28,10,18,1.10119
4035,0.38,77,26,14,12,1.057692
4036,0.38,77,31,15,16,1.080645
4037,0.38,77,28,18,10,1.017857
4038,0.38,77,28,14,14,1.053571
4039,0.87,77,28,14,14,1.119048
4040,0.01,77,27,16,11,1.030864
4041,0.38,77,27,11,16,1.074074
4042,0.38,77,28,14,14,1.0
4043,0.38,77,30,16,14,1.05
4044,0.87,77,27,7,20,1.098765
4045,0.87,77,26,11,15,1.224359
4046,0.33,77,31,17,14,1.016129
4047,0.38,77,26,13,13,1.019231
4048,0.38,77,30,18,12,1.011111
4049,0.38,77,22,9,13,1.045455
4050,0.38,77,26,14,12,1.012821
4051,0.38,77,27,11,16,1.092593
4052,0.01,77,31,17,14,1.0
4053,0.87,77,27,10,17,1.08642
4054,0.87,77,30,11,19,1.127778
4055,0.95,77,26,11,15,1.185897
4056,0.87,77,31,17,14,1.075269
4057,0.38,77,27,15,12,1.067901
4058,0.38,77,32,16,16,1.0625
4059,0.87,77,29,8,21,1.063218
4060,0.38,77,33,17,16,1.060606
4061,0.33,77,31,14,17,1.026882
4062,0.01,77,29,20,9,1.114943
4063,0.01,77,27,17,10,1.160494
4064,0.38,77,30,15,15,1.033333
4065,0.01,77,30,21,9,1.1
4066,0.87,77,23,7,16,1.123188
4067,0.38,77,25,14,11,1.08
4068,0.38,77,27,11,16,1.012346
4069,0.38,77,29,18,11,1.028736
4070,0.38,77,29,16,13,1.034483
4071,0.38,77,26,12,14,1.051282
4072,0.01,77,24,17,7,1.013889
4073,0.87,77,28,8,20,1.071429
4074,0.38,77,31,17,14,1.032258
4075,0.38,77,29,14,15,1.034483
4076,0.38,77,30,15,15,1.044444
4077,0.38,77,28,16,12,1.047619
4078,0.38,77,33,17,16,1.055556
4079,0.38,77,21,11,10,1.047619
4080,0.38,77,32,14,18,1.046875
4081,0.95,77,28,13,15,1.160714
4082,0.38,77,25,13,12,1.073333
4083,0.38,77,27,12,15,1.055556
4084,0.95,77,29,14,15,1.149425
4085,0.87,77,25,7,18,1.066667
4086,0.87,77,34,13,21,1.068627
4087,0.33,77,27,20,7,1.030864
4088,0.01,77,26,15,11,1.166667
4089,0.38,77,31,19,12,1.016129
4090,0.38,77,25,12,13,1.02
4091,0.38,77,27,15,12,1.067901
4092,0.95,77,25,7,18,1.213333
4093,0.38,77,23,9,14,1.021739
4094,0.38,77,29,15,14,1.017241
4095,0.95,77,28,7,21,1.095238
4096,0.84,77,29,11,18,1.04023
4097,0.38,77,27,12,15,1.067901
4098,0.38,77,26,14,12,1.070513
4099,0.38,77,26,16,10,1.0
4100,0.87,77,30,10,20,1.044444
4101,0.95,77,31,9,22,1.204301
4102,0.38,77,24,11,13,1.041667
4103,0.33,77,28,16,12,1.083333
4104,0.38,77,29,17,12,1.0
4105,0.01,77,28,17,11,1.136905
4106,0.38,77,26,12,14,1.089744
4107,0.38,77,27,14,13,1.037037
4108,0.33,77,30,19,11,1.066667
4109,0.38,77,29,12,17,1.045977
4110,0.38,77,29,13,16,1.051724
4111,0.01,77,28,17,11,1.011905
4112,0.38,77,28,13,15,1.035714
4113,0.38,77,27,13,14,1.049383
4114,0.38,77,29,17,12,1.045977
4115,0.38,77,27,15,12,1.055556
4116,0.38,77,32,19,13,1.026042
4117,0.38,77,29,16,13,1.028736
4118,0.38,77,26,10,16,1.038462
4119,0.33,77,27,15,12,1.037037
4120,0.87,77,27,7,20,1.061728
4121,0.38,77,22,10,12,1.045455
4122,0.38,77,30,14,16,1.1
4123,0.87,77,25,10,15,1.153333
4124,0.87,77,24,11,13,1.138889
4125,0.38,77,25,16,9,1.0
4126,0.87,77,29,9,20,1.172414
4127,0.95,77,32,11,21,1.072917
4128,0.01,77,32,16,16,1.104167
4129,0.38,77,29,15,14,1.086207
4130,0.87,77,27,10,17,1.191358
4131,0.01,77,29,18,11,1.132184
4132,0.87,77,29,14,15,1.103448
4133,0.38,77,22,16,6,1.022727
4134,0.01,77,32,21,11,1.104167
4135,0.38,77,25,11,14,1.04
4136,0.33,77,28,17,11,1.089286
4137,0.38,77,25,14,11,1.033333
4138,0.87,77,27,10,17,1.024691
4139,0.38,77,25,13,12,1.06
4140,0.38,77,29,14,15,1.08046
4141,0.38,77,32,14,18,1.072917
4142,0.38,77,28,14,14,1.083333
4143,0.38,77,30,16,14,1.077778
4144,0.38,77,27,16,11,1.067901
4145,0.95,77,29,6,23,1.132184
4146,0.01,77,28,20,8,1.136905
4147,0.87,77,28,11,17,1.119048
4148,0.87,77,26,9,17,1.121795
4149,0.95,77,30,12,18,1.138889
4150,0.38,77,29,17,12,1.08046
4151,0.38,77,27,12,15,1.074074
4152,0.38,77,23,9,14,1.07971
4153,0.95,77,27,10,17,1.203704
4154,0.87,77,27,14,13,1.117284
4155,0.87,77,25,8,17,1.106667
4156,0.38,77,26,12,14,1.012821
4157,0.38,77,31,15,16,1.05914
4158,0.38,77,30,15,15,1.0
4159,0.87,77,28,9,19,1.190476
4160,0.87,77,27,11,16,1.04321
4161,0.38,77,31,14,17,1.010753
4162,0.38,77,30,15,15,1.066667
4163,0.87,77,29,8,21,1.137931
4164,0.38,77,28,13,15,1.035714
4165,0.01,77,28,18,10,1.017857
4166,0.87,77,30,14,16,1.077778
4167,0.01,77,31,20,11,1.129032
4168,0.87,77,28,10,18,1.113095
4169,0.38,77,27,13,14,1.037037
4170,0.38,77,28,14,14,1.017857
4171,0.87,77,32,13,19,1.098958
4172,0.38,77,31,15,16,1.010753
4173,0.38,77,30,12,18,1.05
4174,0.87,77,28,10,18,1.083333
4175,0.95,77,26,9,17,1.24359
4176,0.87,77,26,12,14,1.038462
4177,0.95,77,25,9,16,1.313333
4178,0.38,77,28,15,13,1.0
4179,0.38,77,27,15,12,1.049383
4180,0.01,77,31,22,9,1.129032
4181,0.95,77,28,10,18,1.178571
4182,0.38,77,24,12,12,1.013889
4183,0.38,77,33,18,15,1.040404
4184,0.84,77,30,11,19,1.077778
4185,0.87,77,30,6,24,1.144444
4186,0.87,77,29,13,16,1.137931
4187,0.38,77,24,14,10,1.076389
4188,0.38,77,34,19,15,1.073529
4189,0.38,77,28,14,14,1.083333
4190,0.38,77,22,13,9,1.022727
4191,0.38,77,32,14,18,1.0
4192,0.38,77,31,16,15,1.080645
4193,0.87,77,30,10,20,1.044444
4194,0.33,77,32,16,16,1.046875
4195,0.87,77,31,12,19,1.129032
4196,0.84,77,30,10,20,1.116667
4197,0.87,77,29,12,17,1.074713
4198,0.38,77,26,14,12,1.019231
4199,0.38,77,28,14,14,1.071429
4200,0.95,77,33,14,19,1.106061
4201,0.38,77,26,13,13,1.051282
4202,0.33,77,30,17,13,1.016667
4203,0.38,77,25,12,13,1.06
4204,0.01,77,32,21,11,1.119792
4205,0.38,77,29,20,9,1.08046
4206,0.38,77,29,15,14,1.097701
4207,0.38,77,31,14,17,1.05914
4208,0.33,77,30,17,13,1.016667
4209,0.38,77,24,14,10,1.020833
4210,0.95,77,36,14,22,1.240741
4211,0.38,77,29,15,14,1.034483
4212,0.87,77,25,10,15,1.013333
